mass,wheel_mass,wheel_radius,MaxRPM,MinRPM,MaxBrakeTorque,MaxMotorTorque,MaxSteeringAngle,TireDragCoeff,WheelDamping,ShiftTime,TractionControlSlipLimit,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
2446.321,34.105,0.387,7273.927,852.291,2533.466,417.842,39.162,4.036,0.993,0.388,0.855,0.156,7.041,8,2.457,3.4,-1.887
2483.389,38.438,0.389,6648.736,791.751,2514.595,491.372,38.832,4.034,0.984,0.379,0.807,0.281,6.473,6,2.331,3.6,-1.507
2492.492,41.41,0.389,6692.027,791.301,2500.589,492.941,39.192,3.98,1.214,0.38,0.803,0.38,6.201,7,2.38,3.6,-1.385
2499.247,43.095,0.389,7323.392,791.537,2514.421,448.97,39.203,4.032,0.987,0.373,0.809,0.436,6.545,5,2.177,3.6,-1.453
2446.321,32.276,0.385,8953.437,792.108,2539.316,496.737,39.361,3.986,0.993,0.375,0.811,0.154,7.089,6,2.394,3.4,-1.709
2499.182,37.021,0.389,6730.979,792.899,2514.589,449.05,43.634,4.077,0.974,0.369,0.81,0.234,6.559,6,2.447,3.8,-1.488
2452.441,30.336,0.389,7275.615,791.358,2532.946,447.895,39.361,3.985,0.993,0.375,0.806,0.157,7.223,4,2.388,3.2,-1.787
2495.626,32.515,0.389,8808.22,791.85,2507.653,445.872,39.198,3.986,0.986,0.375,0.811,0.177,6.741,6,2.613,3.6,-1.7
2492.342,40.948,0.389,8555.443,791.285,2513.699,492.575,39.482,4.034,1.214,0.38,0.809,0.365,6.383,7,2.365,3.6,-1.378
2499.247,34.127,0.389,7324.124,791.537,2504.846,448.97,39.163,4.032,0.993,0.373,0.809,0.179,6.817,5,2.371,3.6,-1.664
2490.15,31.199,0.385,8601.693,791.987,2507.684,448.504,39.159,3.986,1.012,0.381,0.803,0.175,7.059,4,2.436,3.4,-1.609
2499.182,30.638,0.388,8671.354,791.797,2514.58,450.114,38.812,3.983,0.987,0.369,0.81,0.179,6.995,4,2.324,3.6,-1.474
2495.577,34.127,0.389,7324.124,791.438,2503.94,448.97,39.198,4.032,0.993,0.371,0.809,0.177,6.852,5,2.415,3.6,-1.627
2499.182,30.393,0.388,6730.979,791.797,2514.589,450.071,38.851,4.036,0.987,0.369,0.81,0.189,6.765,4,2.64,3.6,-1.744
2492.492,41.209,0.388,6676.595,791.301,2500.589,492.941,38.808,3.981,0.988,0.38,0.803,0.374,6.256,6,2.498,3.6,-1.382
2474.076,30.659,0.385,7267.672,809.226,2500.313,436.926,39.202,3.987,0.986,0.388,0.806,0.167,6.89,5,2.52,3.6,-1.831
2492.332,45.199,0.389,8555.443,791.285,2513.787,448.044,39.129,4.036,1.008,0.38,0.809,0.507,6.11,5,2.814,3.8,-1.582
2492.492,36.974,0.389,6692.027,791.301,2500.589,449.137,39.192,3.973,1.214,0.38,0.809,0.232,6.703,6,2.271,3.6,-1.504
2492.502,40.809,0.389,6719.882,808.357,2500.589,449.828,39.166,3.981,0.986,0.38,0.803,0.36,6.563,5,2.264,3.6,-1.512
2499.371,43.14,0.389,8545.627,791.285,2514.408,448.044,39.205,4.036,1.008,0.38,0.809,0.438,6.395,5,2.529,3.6,-1.544
2486.709,30.659,0.385,7267.672,809.226,2500.313,448.394,39.179,3.987,0.986,0.388,0.801,0.173,7.121,4,2.215,3.6,-1.622
2433.243,32.189,0.387,8446.922,791.091,2595.436,418.034,35.453,4.344,0.852,0.35,0.821,0.148,7.202,10,2.29,3.4,-1.716
2499.683,30.846,0.387,8309.661,791.298,2505.791,434.891,39.902,4.088,0.991,0.408,0.808,0.179,6.755,4,2.528,3.8,-1.5
2362.668,30.869,0.387,8393.591,788.285,2657.541,421.82,40.098,3.934,0.996,0.425,0.844,0.114,7.794,7,1.906,3,-1.656
2362.678,30.87,0.387,8310.003,796.673,2657.617,434.892,40.098,4.091,1.017,0.408,0.845,0.114,8.005,5,1.583,3,-1.649
2493.377,57.307,0.389,8320.084,791.897,2506.908,541.897,39.978,4.095,0.977,0.581,0.775,0.91,6.035,7,2.097,3.6,-1.205
2493.377,51.959,0.387,8320.084,790.718,2506.908,541.897,40.202,4.095,0.828,0.578,0.8,0.732,5.918,8,2.59,3.8,-1.245
2496.795,46.71,0.387,8328.255,800.776,2506.315,538.313,39.78,4.088,0.991,0.397,0.804,0.557,6.25,5,2.503,3.6,-1.416
2499.934,45.371,0.387,7850.234,726.398,2500.38,434.891,40.113,4.198,1.111,0.409,0.779,0.512,6.192,9,2.786,3.6,-1.564
2493.377,32.179,0.387,8320.084,791.111,2506.908,541.253,40.202,4.095,0.855,0.346,0.812,0.203,6.645,8,2.662,3.6,-1.86
2499.683,40.555,0.387,8248.601,791.293,2506.894,536.12,39.907,4.119,0.95,0.408,0.777,0.352,6.668,6,2.208,3.6,-1.378
2451.673,32.122,0.387,8313.959,790.68,2592.682,434.882,40.169,4.124,0.85,0.348,0.833,0.156,7.289,9,2.284,3.2,-1.778
2417.789,32.156,0.39,8469.15,791.088,2502.445,426.206,36.672,4.095,0.854,0.346,0.831,0.166,6.96,10,2.414,3.6,-1.656
2451.158,32.122,0.387,8309.691,790.68,2592.682,434.882,40.169,4.124,0.85,0.398,0.833,0.156,7.403,8,2.092,3.2,-1.669
2362.973,30.846,0.387,8310.003,796.673,2655.505,434.892,40.098,4.091,0.996,0.408,0.799,0.115,7.92,4,1.818,3,-1.653
2496.349,46.71,0.389,8392.188,800.798,2505.773,537.17,39.973,4.095,0.992,0.408,0.8,0.557,6.064,6,2.213,3.8,-1.297
2499.683,42.345,0.387,8248.601,791.907,2506.894,536.12,39.971,4.084,0.992,0.408,0.777,0.411,6.361,5,2.299,3.6,-1.396
2499.683,42.198,0.387,8247.358,791.907,2506.894,433.632,39.971,4.112,0.992,0.408,0.777,0.407,6.509,5,2.258,3.8,-1.373
2359.392,32.475,0.387,8310.001,788.285,2653.53,421.82,40.102,4.089,0.996,0.414,0.802,0.115,7.828,6,1.777,3,-1.707
2363.813,30.846,0.387,8310.003,802.06,2591.171,431.176,40.05,3.934,0.977,0.418,0.815,0.136,7.666,4,1.896,3,-1.698
2409.976,30.871,0.387,8310.001,802.06,2590.713,433.959,40.05,3.934,0.977,0.419,0.815,0.137,7.495,4,2.048,3.2,-1.618
2491.269,31.645,0.387,8309.815,790.84,2504.611,434.891,36.762,4.088,0.991,0.349,0.681,0.175,6.882,8,2.46,3.6,-1.678
2496.345,46.529,0.387,8314.403,801.572,2506.895,536.043,39.782,4.34,0.989,0.408,0.808,0.551,6.13,6,2.374,3.6,-1.287
2496.349,45.758,0.389,7859.086,800.798,2504.928,537.17,39.973,3.92,0.98,0.408,0.8,0.525,6.345,6,2.021,3.6,-1.266
2499.752,45.371,0.387,8230.925,801.468,2500.38,434.891,40.113,3.94,1.111,0.409,0.808,0.512,6.257,7,2.344,3.6,-1.28
2418.438,30.871,0.387,8305.861,802.06,2561.59,433.959,40.367,3.934,0.98,0.419,0.802,0.146,7.442,5,2.054,3.2,-1.79
2491.016,31.654,0.387,8326.925,791.048,2506.903,428.393,39.473,4.089,0.829,0.414,0.808,0.175,7.046,6,2.359,3.6,-1.651
2362.973,30.871,0.387,8310.001,788.285,2654.438,421.82,40.098,3.934,0.996,0.419,0.802,0.115,7.879,5,1.859,3,-1.687
2450.423,30.836,0.388,8309.814,790.848,2523.24,434.891,39.973,4.088,0.996,0.406,0.799,0.159,7.147,4,2.475,3.4,-1.857
2493.895,34.31,0.387,8309.854,790.368,2505.791,434.891,40.103,3.931,0.991,0.419,0.818,0.176,6.721,5,2.563,3.8,-1.68
2432.544,30.827,0.387,7289.473,791.091,2521.069,417.885,35.453,4.344,0.852,0.35,0.821,0.16,7.111,9,2.498,3.4,-1.84
2466.108,29,0.345,8285.975,799.929,2541.972,450.325,39.618,4.087,0.969,0.403,0.778,0.163,7.952,2,1.823,2.8,-1.793
2492.747,46.977,0.383,8280.451,803.288,2540.353,450.325,39.033,4.046,0.97,0.414,0.778,0.566,6.68,4,2.41,3.4,-1.556
2222.025,29.379,0.344,8497.403,801.464,2854.912,455.073,39.865,4.191,0.996,0.412,0.787,0.048,9.873,5,1.006,2.4,-2.063
2222.025,29.357,0.344,8284.969,799.764,2854.912,450.321,39.825,3.981,0.969,0.412,0.778,0.048,9.978,2,0.745,2.4,-1.887
2495.077,45.942,0.383,8232.684,802.59,2541.874,450.325,39.638,4.093,0.969,0.412,0.772,0.531,6.567,5,2.303,3.6,-1.409
2494.187,45.389,0.389,8233.059,841.144,2536.556,437.426,39.026,3.842,1.029,0.392,0.772,0.513,6.616,8,2.129,3.6,-1.4
2492.85,28.911,0.383,8284.973,803.283,2540.353,447.052,39.699,4.201,0.984,0.412,0.788,0.176,7.037,5,2.467,3.4,-1.66
2487.57,43.726,0.384,8338.669,801.297,2541.874,467.93,39.054,4.198,0.965,0.412,0.787,0.458,6.931,6,2.307,3.4,-1.668
2271.065,32.415,0.38,8275.798,726.617,2696.669,450.024,37.622,4.19,1.022,0.412,0.781,0.101,8.668,7,1.327,2.8,-1.593
2241.208,29.804,0.343,8285.993,775.198,2839.753,448.878,39.056,4.038,0.965,0.412,0.788,0.057,9.856,3,0.849,2.2,-1.784
2229.433,28.762,0.372,8276.668,799.224,2842.053,449.866,40.808,4.098,0.969,0.422,0.778,0.063,9.54,4,1.211,2.4,-1.9
2269.631,33.473,0.383,8287.776,802.102,2652.032,449.443,39.639,4.19,0.923,0.412,0.787,0.116,8.033,6,1.843,2.8,-1.696
2494.98,45.128,0.384,8337.266,799.135,2522.885,455.042,39.843,4.202,0.996,0.412,0.778,0.504,6.73,6,2.249,3.4,-1.536
2484.048,28.706,0.384,8280.863,802.585,2541.153,450.309,39.624,4.038,0.971,0.412,0.787,0.172,7.07,3,2.462,3.4,-1.845
2495.077,44.474,0.384,8337.266,799.135,2541.874,468.15,40.851,4.202,0.989,0.412,0.778,0.482,6.728,7,2.182,3.6,-1.528
2222.025,29.34,0.385,8284.973,799.764,2854.912,450.285,39.825,3.982,0.984,0.412,0.778,0.1,9.239,3,1.339,2.6,-1.923
2270.641,28.706,0.382,8284.948,799.741,2637.662,449.632,39.148,3.98,0.979,0.412,0.797,0.121,8.297,3,1.495,2.8,-1.798
2268.448,29.845,0.377,8279.92,798.016,2848.865,465.574,39.036,4.036,0.965,0.41,0.788,0.077,8.841,4,1.54,2.6,-1.875
2230,29.818,0.375,8276.11,799.206,2842.112,465.856,39.032,4.102,0.969,0.411,0.788,0.071,9.027,4,1.516,2.6,-2.094
2397.838,28.703,0.382,8277.27,802.666,2576.454,466.632,39.032,4.03,1.002,0.411,0.778,0.141,7.57,4,2.026,3.2,-1.662
2222.025,29.357,0.382,8284.969,799.764,2856.858,450.321,39.825,3.981,0.969,0.412,0.778,0.091,9.52,3,1.052,2.6,-1.847
2422.189,27.505,0.383,8284.973,802.464,2540.353,451.386,39.587,4.064,0.984,0.412,0.788,0.153,7.441,4,2.114,3.2,-1.66
2265.363,29,0.381,8287.782,799.929,2681.539,450.325,39.618,4.199,0.969,0.4,0.778,0.106,8.273,4,1.715,2.8,-1.84
2453.546,27.505,0.389,8284.917,802.464,2540.353,451.386,39.587,3.84,0.984,0.392,0.788,0.157,7.225,5,2.318,3.4,-1.851
2489.852,45.942,0.383,8232.684,802.534,2538.662,450.325,39.618,4.093,0.952,0.423,0.788,0.531,6.935,4,1.99,3.4,-1.402
2401.505,28.703,0.384,8277.27,802.829,2578.705,468.105,38.588,4.193,0.969,0.411,0.761,0.14,7.554,7,1.973,3,-1.669
2495.077,44.112,0.385,8337.266,799.135,2546.045,468.172,40.913,4.19,0.989,0.412,0.778,0.47,6.9,7,1.974,3.6,-1.384
2495.417,45.915,0.383,8269.775,801.382,2541.874,450.325,39.633,4.091,0.969,0.412,0.772,0.53,6.85,5,2.199,3.6,-1.554
2466.108,29,0.384,8582.007,799.929,2541.874,450.325,39.618,4.087,0.969,0.412,0.778,0.163,7.168,4,2.291,3.6,-1.812
2490.784,44.474,0.384,8280.629,802.586,2525.777,466.604,39.622,4.035,0.973,0.412,0.772,0.482,6.789,6,2.149,3.6,-1.534
2497.077,45.655,0.386,8237.837,793.396,2503.451,514.653,39.129,4.441,1.023,0.377,0.787,0.522,5.578,6,3.783,3.8,-1.56
2499.181,45.661,0.389,8237.837,803.599,2500.092,449.929,39.535,4.441,0.95,0.377,0.788,0.522,6.086,5,2.831,3.6,-1.568
2499.375,29.081,0.39,8237.837,811.027,2500.408,458.033,38.572,4.899,0.95,0.365,0.787,0.225,6.582,8,2.747,3.6,-1.631
2499.381,29.733,0.354,8234.674,800.722,2562.077,447.576,39.077,4.109,0.983,0.419,0.784,0.179,7.755,2,1.984,3,-1.658
2374.718,27.882,0.387,8235.911,808.18,2634.006,449.936,39.924,4.439,0.988,0.355,0.824,0.122,8.499,7,1.222,2.8,-1.58
2494.889,45.124,0.39,12556.592,794.887,2500.14,507.026,39.46,4.492,1.022,0.374,0.893,0.513,5.992,8,2.77,3.8,-1.411
2482.496,40.009,0.39,8152.969,797.206,2501.496,506.957,40.928,4.655,0.949,0.377,0.814,0.334,6.255,8,2.785,3.8,-1.544
2494.889,45.138,0.39,8234.596,803.428,2500.092,507.026,39.461,4.492,1.022,0.374,0.888,0.505,6.11,7,2.323,3.8,-1.287
2387.083,29.731,0.383,8181.382,794.313,2672.072,447.17,39.079,4.102,0.971,0.377,0.814,0.126,7.799,4,1.816,3,-1.775
2381.345,29.715,0.387,8277.695,792.057,2634.006,458.14,39.02,4.483,0.988,0.365,0.814,0.123,8.072,6,1.426,3,-1.636
2494.815,44.242,0.388,12214.636,792.47,2503.113,448.455,39.894,4.437,1.021,0.378,0.814,0.475,6.207,6,2.832,3.8,-1.544
2387.083,29.731,0.383,8347.29,800.722,2672.072,447.17,39.079,4.102,0.971,0.377,0.814,0.126,8.303,3,1.385,2.8,-1.596
2468.017,29.733,0.354,8234.674,803.552,2602.775,447.607,39.549,4.109,0.958,0.377,0.784,0.164,8.477,2,1.386,2.8,-1.644
2499.181,42.333,0.389,8237.837,803.599,2500.408,449.929,39.522,4.441,0.95,0.377,0.787,0.411,6.332,5,2.487,3.8,-1.398
2495.127,28.967,0.39,8233.88,800.722,2562.787,448.461,39.077,4.114,0.982,0.378,0.784,0.177,7.058,3,2.425,3.4,-1.843
2499.181,42.296,0.389,8240.38,803.599,2500.186,448.796,39.522,4.441,1.024,0.385,0.779,0.41,6.474,5,2.416,3.6,-1.54
2381.345,29.711,0.387,8235.854,792,2634.006,447.757,39.919,4.439,0.988,0.355,0.814,0.123,8.113,5,1.368,2.8,-1.584
2499.181,45.602,0.389,8237.837,808.669,2500.092,449.929,38.991,4.106,0.95,0.377,0.82,0.52,6.235,4,2.572,3.6,-1.542
2499.375,40.801,0.39,8237.837,803.599,2500.408,457.173,38.583,4.899,0.95,0.377,0.787,0.36,6.224,7,2.774,3.8,-1.56
2481.915,31.075,0.39,8499.379,861.226,2500.189,447.874,40.935,4.573,0.983,0.385,0.788,0.171,6.856,7,2.473,3.6,-1.502
2436.765,32.506,0.388,8240.973,801.257,2639.146,452.59,38.761,4.456,1.034,0.37,0.784,0.149,7.391,5,2.113,3.2,-1.644
2437.35,29.61,0.39,8241.082,800.698,2532.659,447.169,39.143,4.49,1.022,0.377,0.783,0.156,7.208,4,2.201,3.6,-1.653
2499.322,31.103,0.388,8534.985,897.876,2503.442,450.729,39.443,4.456,1.021,0.37,0.784,0.179,6.673,6,2.701,3.6,-1.627
2491.063,29.7,0.387,8154.876,800.726,2501.496,508.529,39.253,4.665,0.981,0.384,0.813,0.175,6.976,6,2.345,3.6,-1.616
2468.758,29.733,0.353,8234.725,800.722,2561.818,447.576,39.128,4.109,0.983,0.377,0.784,0.165,8.187,2,1.534,2.8,-1.812
2405.329,30.896,0.389,8241.346,792.357,2632.616,449.908,39.9,4.441,0.987,0.378,0.787,0.135,7.521,4,2.055,3.2,-1.68
2387.083,29.617,0.383,8347.29,800.722,2612.062,447.17,39.079,4.439,0.971,0.397,0.814,0.129,7.69,4,1.862,3,-1.624
2499.728,40.444,0.39,8455.831,800.622,2501.481,447.301,39.53,4.441,1.02,0.377,0.784,0.348,6.241,6,2.454,3.6,-1.389
2439.793,31.227,0.387,8528.51,882.014,2512.782,419.869,39.396,4.361,0.948,0.377,0.784,0.162,7.121,7,2.456,3.4,-1.817
2400.641,29.836,0.389,8322.589,808.679,2636.673,457.466,38.974,4.484,0.947,0.378,0.78,0.132,7.563,5,2.021,3.2,-1.8
2494.061,33.685,0.383,9356.58,795.906,2501.393,489.536,41.503,4.105,0.958,0.405,0.879,0.176,6.701,8,2.596,3.8,-1.656
2406.498,33.67,0.381,8706.619,790.033,2629.208,464.535,41.467,4.117,0.871,0.386,0.895,0.135,7.551,10,1.981,3.2,-1.822
2494.38,30.838,0.348,8270.704,800.267,3008.958,493.454,39.537,4.057,0.958,0.424,0.791,0.177,9.765,2,0.979,2.4,-1.787
2494.383,30.824,0.349,8290.406,796.007,2501.109,493.037,39.555,4.063,0.958,0.407,0.818,0.177,7.791,3,1.798,3,-1.722
2229.728,29.568,0.347,8835.904,803.167,2993.532,478.664,40.049,4.056,0.973,0.404,0.852,0.065,10.172,4,0.89,2,-1.843
2256.756,29.688,0.382,8953.807,804.65,2993.423,471.616,37.987,4.045,0.973,0.392,0.872,0.091,9.283,6,1.382,2.4,-1.923
2325.981,30.793,0.379,8284.748,790.624,2733.538,493.154,40.053,4.001,0.975,0.392,0.827,0.097,8.492,5,1.429,2.8,-1.798
2263.686,30.912,0.378,8677.059,800.191,3002.517,464.626,41.452,3.756,0.982,0.386,0.864,0.08,9.374,7,1.436,2.6,-2.154
2420.012,33.653,0.381,9458.771,796.638,2558.071,490.314,44.834,4.112,0.874,0.405,0.889,0.147,7.276,9,2.27,3.2,-1.832
2421.371,30.755,0.35,8290.67,800.354,2996.88,492.14,40.049,4.11,0.999,0.407,0.822,0.142,9.967,2,1.048,2.4,-2.058
2263.6,30.904,0.379,8677.969,800.331,2996.88,478.635,40.049,3.754,0.975,0.375,0.864,0.083,9.596,6,1.154,2.4,-2.014
2481.755,30.796,0.383,8283.494,796.007,2508.275,505.138,39.57,4.105,0.955,0.382,0.883,0.171,7.1,5,2.395,3.4,-1.673
2328.96,30.834,0.383,8016.353,800.881,2706.503,462.444,40.052,4.127,1.048,0.381,0.879,0.099,7.999,7,1.814,2.8,-1.837
2263.686,30.825,0.38,8682.342,800.331,2996.88,478.635,40.097,4.126,0.982,0.376,0.817,0.086,9.763,5,1.002,2.4,-1.938
2420.012,33.652,0.381,9458.771,796.638,2572.632,490.314,44.834,4.112,0.869,0.405,0.889,0.142,7.441,9,2.058,3.2,-1.83
2444.896,33.67,0.381,9529.289,795.854,2554.908,490.194,41.446,4.047,0.955,0.405,0.875,0.153,7.279,8,2.213,3.2,-1.758
2350.357,30.83,0.384,8022.346,796.074,2652.757,462.444,40.076,4.127,0.975,0.405,0.879,0.116,7.857,7,1.945,3,-1.807
2263.391,30.013,0.348,8835.904,800.267,2993.531,478.664,40.049,4.057,0.97,0.404,0.791,0.068,10.128,3,0.737,2.2,-1.757
2494.251,30.824,0.381,8290.481,795.945,2501.109,493.037,39.556,4.105,0.958,0.407,0.818,0.177,7.017,4,2.473,3.4,-1.691
2266.555,33.547,0.379,8637.342,800.593,2643.169,478.13,40.097,4.115,0.999,0.384,0.864,0.119,7.662,7,2.103,2.8,-1.68
2494.061,29.858,0.383,9354.709,791.128,2501.393,505.075,39.556,4.105,0.958,0.381,0.879,0.176,6.771,6,2.611,3.6,-1.627
2256.818,29.393,0.343,8254.342,804.378,2996.88,478.059,40.054,3.517,0.997,0.413,0.823,0.121,10.114,3,0.711,2.4,-1.98
2329.223,30.966,0.379,8374.099,790.624,2733.538,493.058,40.053,4.02,0.975,0.373,0.833,0.099,8.219,6,1.807,2.8,-1.805
2272.623,30.912,0.343,8824.283,795.941,2996.88,478.774,41.45,4.104,0.975,0.404,0.813,0.072,10.032,4,0.978,2.2,-2.043
2421.371,33.705,0.382,8290.67,800.354,2513.816,492.14,40.043,4.105,0.999,0.407,0.88,0.162,7.527,6,1.769,3.4,-1.642
2270.159,30.91,0.379,8636.956,790.624,2993.951,493.058,39.155,4.02,0.986,0.371,0.814,0.096,9.486,4,1.369,2.6,-2.08
2481.732,29.813,0.385,8708.817,795.87,2501.85,478.587,40.093,4.104,0.955,0.405,0.879,0.171,6.865,6,2.454,3.6,-1.602
2406.593,30.883,0.381,8246.059,801.284,2627.202,505.583,39.511,4.115,0.985,0.397,0.821,0.135,7.698,4,1.918,3.2,-1.792
2443.912,30.969,0.381,8290.481,795.945,2571.933,490.246,39.442,4.105,0.958,0.405,0.818,0.153,7.648,4,1.806,3.2,-1.658
2329.223,30.823,0.379,8377.526,795.932,2506.006,493.058,40.042,4.02,0.975,0.407,0.808,0.165,7.61,5,1.961,3,-1.678
2453.515,36.687,0.388,8690.11,809.109,2510.676,511.937,37.046,2.956,1.203,0.414,0.938,0.261,6.576,10,2.69,3.6,-1.673
2488.485,51.06,0.39,8703.386,994.707,2516.022,512.031,39.534,4.214,0.989,0.388,0.923,0.702,5.798,9,2.813,3.8,-1.427
2498.56,31.258,0.389,8348.448,808.902,2544.763,451.47,39.508,4.082,0.989,0.391,0.918,0.179,6.936,4,2.637,3.6,-1.845
2350.04,30.647,0.389,8339.627,809.314,2790.74,451.871,39.493,4.082,0.987,0.398,0.891,0.114,8.561,4,1.478,2.8,-1.778
2498.878,48.143,0.388,8351.328,809.294,2520.081,450.792,37.031,4.082,0.978,0.399,0.887,0.605,6.318,6,2.453,3.8,-1.548
2498.878,40.762,0.39,8347.211,809.311,2520.211,450.792,37.031,4.082,0.989,0.398,0.893,0.359,6.696,6,2.068,3.6,-1.402
2499.591,48.372,0.389,8684.101,809.296,2510.494,450.792,37.031,4.082,0.99,0.381,0.887,0.612,5.93,7,2.658,3.8,-1.395
2466.838,30.661,0.388,8688.945,809.719,2518.956,512.944,37.065,4.078,1.203,0.414,0.937,0.203,6.794,8,2.695,3.6,-1.833
2481.7,36.688,0.389,8347.031,808.166,2510.168,452.324,39.485,4.211,1.01,0.399,0.874,0.223,6.748,6,2.475,3.6,-1.61
2498.56,50.361,0.389,8348.448,808.902,2516.239,451.47,39.496,4.082,0.989,0.389,0.926,0.679,5.911,5,2.784,3.8,-1.435
2401.794,32.088,0.382,8531.72,824.07,2598.998,462.82,38.026,4.083,1.01,0.398,0.893,0.134,7.44,9,2.175,3,-1.817
2490.241,40.226,0.39,9013.715,808.343,2516.039,511.217,37.185,4.104,0.998,0.388,0.923,0.341,6.446,8,2.254,3.6,-1.38
2350.04,32.501,0.39,8339.627,809.314,2790.74,448.897,39.496,4.082,0.989,0.398,0.891,0.114,8.158,5,1.731,2.8,-1.845
2498.217,48.82,0.388,8350.946,808.902,2515.851,452.32,39.496,4.166,1.01,0.389,0.887,0.627,5.816,6,2.775,3.8,-1.425
2365.452,32.491,0.39,8533.267,809.311,2816.332,451.871,37.031,4.082,0.989,0.398,0.893,0.116,7.834,7,1.956,2.8,-1.815
2498.554,38.414,0.388,8362.782,809.279,2511.058,447.492,39.491,3.99,0.999,0.388,0.918,0.28,6.853,5,2.203,3.6,-1.486
2366.486,31.259,0.389,8348.484,806.356,2803.042,451.865,39.493,4.082,0.987,0.408,0.893,0.116,8.21,4,1.685,2.8,-1.837
2404.685,32.069,0.389,8408.574,810.776,2599.299,451.51,39.498,4.077,0.991,0.406,0.893,0.134,7.454,7,1.989,3.2,-1.66
2408.304,31.258,0.389,8348.448,808.902,2544.763,451.47,39.508,4.082,1,0.399,0.918,0.152,7.249,4,2.34,3.2,-1.776
2408.304,31.258,0.389,8348.448,808.902,2551.432,451.47,38.304,4.082,0.989,0.399,0.918,0.15,7.81,5,1.474,3.2,-1.528
2370.332,29.1,0.389,8529.001,809.306,2791.867,451.871,39.424,4.082,1.052,0.398,0.899,0.124,8.024,5,1.757,2.8,-1.81
2429.363,31.199,0.388,8337.225,809.072,2511.036,452.604,39.512,3.991,1.041,0.399,0.918,0.163,7.073,4,2.342,3.4,-1.658
2493.495,40.143,0.389,8899.014,809.305,2516.252,451.871,39.496,4.082,1.052,0.397,0.926,0.338,6.705,6,2.181,3.6,-1.385
2498.56,49.814,0.389,8348.235,808.902,2513.811,451.47,39.493,4.082,0.989,0.389,0.926,0.66,6.458,5,2.405,3.6,-1.482
2473.352,50.106,0.39,8348.448,808.902,2516.239,451.47,39.496,4.082,0.998,0.376,0.926,0.67,6.145,5,2.054,3.8,-1.282
2406.391,31.26,0.389,8339.93,808.902,2557.449,451.47,39.508,3.418,1.001,0.399,0.918,0.148,7.885,5,1.459,3.2,-1.6
2494.942,31.253,0.39,9035.886,808.771,2527.339,547.089,40.785,4.029,1.249,0.389,0.94,0.249,6.628,8,2.723,3.8,-1.638
2486.561,40.668,0.39,9013.715,823.755,2516.039,511.217,42.035,4.102,0.999,0.388,0.923,0.356,6.146,9,2.672,3.8,-1.516
2476.476,32.491,0.389,8339.627,809.307,2505.327,451.871,39.485,4.082,0.989,0.398,0.891,0.168,6.982,5,2.284,3.6,-1.618
2468.637,48.871,0.388,8350.946,808.888,2515.851,452.32,39.496,4.077,1.01,0.389,0.887,0.629,6.611,5,2.167,3.4,-1.413
