max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET
4621.242,0.144,1.799,0.29,0.384,11.707,2610.608,0.268,2.942,0.279,34.025,1485.872,0.232,1.514,11,0.832,1.65
6359.42,0.165,2.046,0.366,0.481,10.765,2633.865,0.325,3.145,0.227,35.484,1525.577,0.101,2.057,9,0.631,1.4
4843.883,0.199,1.055,0.376,0.349,9.882,2566.612,0.375,1.226,0.255,32.478,1263.395,0.65,0.13,10,2.039,2.45
4293.039,0.16,1.591,0.317,0.371,11.182,2655.981,0.374,3.462,0.245,35.357,1293.023,0.26,0.88,9,1.162,1.8
4766.619,0.119,1.143,0.329,0.542,11.282,2199.698,0.364,1.429,0.297,34.898,1290.817,0.592,0.526,12,1.533,2.1
4431.523,0.151,1.01,0.237,0.504,8.242,2075.002,0.283,1.304,0.276,35.428,1205.465,0.627,0.339,8,1.813,2.3
6663.301,0.157,1.909,0.347,0.482,10.029,2587.856,0.319,3.569,0.258,35.668,1500.9,0.149,1.954,4,0.672,1.4
5212.95,0.114,1.604,0.346,0.334,11.496,2586.294,0.304,1.735,0.23,35.526,1499.472,0.504,1.316,8,0.94,1.7
6608.26,0.116,1.977,0.342,0.331,9.937,2694.189,0.289,1.954,0.257,33.044,1302.269,0.442,1.672,7,0.759,1.55
6043.414,0.137,2.149,0.342,0.459,10.664,2282.045,0.272,3.78,0.256,36.683,1520.425,0.093,2.561,10,0.496,1.3
4733.817,0.147,2.049,0.254,0.524,8.829,2415.689,0.407,2.72,0.245,35.337,1368.524,0.357,1.93,7,0.683,1.5
5663.152,0.143,2.071,0.398,0.409,11.043,2194.98,0.36,3.523,0.218,34.644,1402.708,0.2,1.796,9,0.724,1.6
4478.207,0.125,1.043,0.355,0.428,8.69,2232.884,0.338,1.265,0.277,33.803,1208.039,0.639,-0.352,11,0,0
5307.324,0.193,1.029,0.311,0.579,8.306,2129.492,0.298,1.143,0.272,35.446,1497.236,0.673,0.94,9,1.162,1.7
5550.854,0.153,2.223,0.37,0.53,10.925,2691.205,0.342,3.706,0.258,35.767,1425.959,0.14,1.988,11,0.648,1.4
5845.321,0.107,1.005,0.268,0.301,11.97,2523.636,0.301,3.425,0.28,32.08,1296.047,0.498,1.073,10,1.094,1.7
5085.579,0.166,1.532,0.282,0.42,9.435,2569.436,0.278,2.628,0.246,33.724,1366.995,0.249,1.252,10,0.972,1.7
5103.588,0.155,2.016,0.305,0.433,8.237,2676.008,0.356,3.765,0.285,35.291,1452.868,0.187,1.795,9,0.736,1.5
5268.67,0.15,2.055,0.359,0.481,8.298,2635.595,0.233,1.553,0.293,31.963,1284.931,0.556,1.384,8,0.891,1.65
4517.423,0.147,2.728,0.36,0.483,10.041,2555.901,0.282,3.684,0.284,31.876,1347.034,0.364,1.644,7,0.754,1.5
4970.409,0.104,1.608,0.342,0.387,9.969,2639.866,0.299,2.637,0.206,32.213,1404.981,0.307,1.308,9,0.93,1.7
6135.59,0.148,2.175,0.342,0.436,11.483,2122.379,0.303,3.515,0.228,36.492,1493.724,0.148,2.963,7,0.393,1.2
6081.604,0.129,1.097,0.213,0.572,8.217,2345.561,0.443,1.06,0.295,32.341,1245.122,0.697,-1.801,12,0,0
5119.688,0.199,1.159,0.35,0.377,10.996,2695.178,0.387,1.271,0.244,32.263,1269.9,0.637,0.509,10,1.595,2.3
4637.855,0.182,1.892,0.359,0.449,8.438,2622.128,0.316,3.396,0.236,36.153,1264.527,0.213,1.346,9,0.922,1.65
6105.63,0.175,2.138,0.353,0.534,9.961,2241.272,0.288,3.429,0.207,32.685,1504.045,0.172,2.443,7,0.495,1.35
6869.66,0.167,1.803,0.366,0.416,11.514,2675.909,0.27,3.117,0.254,32.316,1289.416,0.184,1.608,11,0.791,1.55
4929.279,0.198,2.895,0.233,0.534,10.188,2571.143,0.303,1.697,0.203,32.489,1218.265,0.515,0.901,11,1.153,1.8
6471.442,0.155,2.073,0.379,0.481,9.435,2500.596,0.289,3.004,0.239,33.735,1284.329,0.144,2.079,8,0.609,1.4
4544.388,0.135,2.066,0.359,0.403,10.249,2492.193,0.295,3.574,0.244,34.347,1614.221,0.216,2.232,7,0.564,1.4
5758.249,0.167,1.761,0.313,0.499,10.019,2144.665,0.292,2.965,0.208,31.877,1239.617,0.174,1.811,9,0.695,1.6
5018.433,0.17,1.045,0.351,0.48,11.043,2113.078,0.321,3.583,0.257,35.636,1220.404,0.478,2.975,6,0.483,1.05
4442.956,0.169,1.213,0.249,0.499,11.947,2546.39,0.243,1.104,0.224,32.975,1274.222,0.685,-1.605,11,0,0
4599.429,0.147,1.393,0.26,0.586,9.408,2079.699,0.323,3.419,0.249,33.012,1207.326,0.303,1.386,8,0.926,1.7
5905.448,0.148,1.501,0.261,0.585,11.041,2369.431,0.319,1.039,0.252,31.704,1494.169,0.703,0.975,8,1.132,1.7
4617.74,0.106,1.069,0.216,0.576,9.576,2470.351,0.27,1.812,0.258,32.683,1334.761,0.482,0.63,12,1.407,2
5395.224,0.105,1.306,0.295,0.509,9.853,2574.184,0.211,1.452,0.211,33.019,1275.171,0.585,0.764,10,1.286,1.95
5285.738,0.157,1.576,0.276,0.478,9.572,2561.407,0.287,1.442,0.274,33.419,1252.081,0.588,1.2,9,1.017,1.8
5290.973,0.151,1.867,0.333,0.592,10.183,2655.356,0.302,3.831,0.285,36.051,1218.675,0.188,1.597,10,0.81,1.55
4685.2,0.19,1.623,0.234,0.451,10.018,2547.938,0.293,3.175,0.225,36.143,1238.568,0.331,1.14,10,1.037,1.75
4378.689,0.172,1.437,0.255,0.341,8.436,2461.869,0.387,2.492,0.214,32.802,1371.815,0.318,1.159,12,1.013,1.7
4952.008,0.159,1.759,0.348,0.439,10.306,2537.73,0.282,3.706,0.232,34.488,1325.435,0.146,1.695,10,0.771,1.6
4714.734,0.146,1.787,0.318,0.48,8.357,2220.204,0.317,2.879,0.254,32.749,1234.766,0.187,1.846,8,0.688,1.55
5534.23,0.131,1.988,0.344,0.364,8.023,2645.902,0.278,3.592,0.256,34.398,1358.46,0.272,2.13,7,0.605,1.4
4366.591,0.103,1.077,0.263,0.365,9.984,2691.498,0.434,1.292,0.209,33.445,1292.089,0.631,-0.882,11,0,0
5138.227,0.101,1.648,0.377,0.337,10.651,2650.079,0.306,2.62,0.294,31.76,1242.143,0.327,0.957,11,1.115,1.85
4829.09,0.195,1.993,0.352,0.342,11.93,2632.604,0.325,2.22,0.247,32.274,1321.404,0.366,1.207,9,0.962,1.75
6011.965,0.153,2.009,0.307,0.504,8.366,2673.979,0.332,2.994,0.271,33.604,1443.51,0.163,2.073,9,0.611,1.4
5632.978,0.107,1.265,0.25,0.565,10.267,2498.181,0.349,1.433,0.242,31.796,1288.271,0.591,0.163,12,1.892,2.3
4557.305,0.128,1.267,0.223,0.599,11.512,2500.654,0.326,1.066,0.282,35.707,1203.075,0.695,-2.322,11,0,0
5240.081,0.148,2.011,0.339,0.477,10.12,2680.639,0.269,3.09,0.204,34.793,1533.967,0.184,1.954,7,0.663,1.4
5775.532,0.16,1.335,0.4,0.417,9.032,2565.656,0.251,3.698,0.245,35.551,1582.752,0.333,1.369,9,0.925,1.6
6853.824,0.101,1.406,0.357,0.463,9.865,2612.109,0.274,2.712,0.251,33.894,1511.97,0.327,1.485,9,0.872,1.6
5551.78,0.149,1.076,0.205,0.398,11.545,2218.738,0.206,1.037,0.247,34.355,1201.198,0.704,-0.001,10,1.669,1.9
4395.041,0.113,1.477,0.307,0.463,8.167,2561.443,0.365,3.759,0.285,34.326,1214.477,0.261,1.15,12,1.029,1.7
5909.581,0.147,1.426,0.346,0.511,10.447,2562.667,0.259,2.148,0.255,35.679,1481.249,0.386,1.616,7,0.812,1.55
5090.75,0.156,2.325,0.387,0.476,10.151,2662.466,0.252,3.557,0.247,32.42,1233.815,0.177,1.64,8,0.763,1.6
4582.855,0.146,1.072,0.366,0.51,10.019,2543.016,0.307,1.728,0.242,32.236,1369.319,0.506,0.808,8,1.211,1.75
6592.504,0.162,1.801,0.365,0.548,8.728,2362.759,0.314,3.807,0.212,33.152,1318.93,0.152,1.855,10,0.691,1.55
5019.131,0.152,1.228,0.346,0.376,8.888,2670.654,0.311,3.862,0.208,32.563,1304.52,0.386,1.335,9,0.928,1.7
6049.489,0.19,1.337,0.308,0.369,9.55,2420.859,0.344,3.805,0.27,31.922,1204.392,0.332,0.851,12,1.177,1.8
5063.142,0.126,1.441,0.24,0.485,9.826,2553.15,0.287,1.075,0.235,33.36,1210.429,0.693,0.303,10,1.724,2.15
4884.706,0.173,1.611,0.333,0.54,11.275,2616.586,0.306,3.83,0.274,36.86,1276.075,0.195,1.541,11,0.838,1.6
5768.26,0.157,1.076,0.37,0.424,9.574,2343.562,0.248,2.774,0.253,32.1,1207.243,0.462,0.858,10,1.208,1.85
6548.659,0.139,1.756,0.349,0.491,10.236,2534.809,0.269,3.416,0.217,33.512,1398.463,0.132,1.987,9,0.649,1.45
5246.381,0.135,1.97,0.349,0.561,9.154,2650.71,0.251,2.646,0.23,31.911,1227.449,0.244,1.219,10,0.983,1.7
4873.969,0.117,1.366,0.363,0.463,8.762,2445.485,0.35,3.703,0.238,33.487,1283.1,0.317,0.989,11,1.109,1.75
6386.952,0.102,1.589,0.377,0.435,9.967,2606.788,0.299,3.497,0.257,34.296,1394.484,0.32,1.49,8,0.865,1.6
5060.199,0.152,1.27,0.26,0.497,8.266,2286.208,0.323,1.141,0.298,32.669,1257.26,0.674,0.79,9,1.238,1.75
4645.002,0.121,2.083,0.313,0.537,9.914,2617.13,0.31,2.876,0.228,32.327,1279.247,0.199,1.631,10,0.768,1.6
4273.059,0.131,1.402,0.388,0.33,9.348,2676.123,0.433,2.369,0.259,32.789,1326.665,0.443,0.691,12,1.244,1.8
4859.923,0.151,1.214,0.213,0.438,9.911,2400.154,0.323,3.464,0.256,32.63,1362.711,0.393,1.051,6,1.087,1.75
5234.155,0.143,2.142,0.379,0.35,9.053,2638.767,0.277,3.015,0.203,31.837,1259.323,0.3,1.141,10,1.002,1.75
6996.984,0.139,1.618,0.36,0.439,11.092,2483.573,0.277,3.871,0.244,36.935,1313.413,0.206,1.539,9,0.857,1.6
4801.324,0.199,1.131,0.211,0.424,10.888,2327.938,0.277,1.11,0.247,35.331,1344.209,0.683,0.628,9,1.321,1.8
5781.642,0.152,1.63,0.298,0.489,9.898,2621.793,0.283,3.592,0.206,33.015,1318.548,0.185,1.858,6,0.685,1.5
5162.794,0.125,1.075,0.371,0.518,11.373,2408.204,0.243,1.685,0.214,31.998,1225.831,0.519,0.363,10,1.739,2.3
4430.101,0.155,1.351,0.374,0.36,9.992,2411.076,0.282,1.103,0.253,35.81,1507.219,0.685,1.8,6,0.756,1.35
4511.794,0.108,2.35,0.338,0.53,10.108,2652.869,0.277,2.62,0.234,35.419,1377.292,0.28,1.573,8,0.81,1.6
5926.103,0.148,1.791,0.379,0.49,11.268,2560.082,0.301,3.59,0.227,32.003,1397.33,0.127,1.786,8,0.706,1.5
4886.404,0.157,2.277,0.344,0.353,9.297,2397.828,0.314,3.598,0.267,35.533,1299.239,0.294,2.566,6,0.452,1.25
6447.29,0.182,1.108,0.379,0.489,11.383,2238.8,0.33,3.851,0.244,31.979,1275.634,0.446,1.149,10,1.033,1.75
5487.847,0.155,2.054,0.333,0.494,10.171,2614.622,0.278,3.415,0.282,34.686,1627.175,0.128,2.27,7,0.559,1.35
6776.441,0.143,1.995,0.31,0.453,8.291,2430.391,0.308,3.58,0.251,36.667,1269.614,0.171,1.789,7,0.756,1.5
5077.858,0.153,1.922,0.388,0.527,10.116,2531.703,0.381,3.791,0.256,32.308,1317.744,0.27,1.647,8,0.767,1.6
5948.353,0.153,1.456,0.373,0.411,10.139,2652.074,0.309,2.584,0.297,33.964,1343.621,0.272,1.257,9,0.967,1.65
4571.314,0.145,2.53,0.249,0.469,9.652,2657.85,0.316,2.966,0.246,35.503,1304.207,0.289,1.553,8,0.811,1.6
4396.446,0.15,1.228,0.299,0.372,10.865,2547.237,0.427,2.749,0.2,32.347,1270.476,0.423,0.928,11,1.151,1.8
6213.741,0.128,1.223,0.369,0.431,11.767,2585.339,0.345,2.94,0.255,32.607,1213.2,0.388,1.055,11,1.083,1.8
4509.267,0.171,1.689,0.367,0.516,10.688,2549.546,0.338,3.779,0.266,32.135,1237.601,0.223,1.432,11,0.872,1.65
5691.785,0.104,1.041,0.211,0.44,10.928,2699.485,0.328,1.318,0.222,32.382,1234.506,0.623,-1.57,12,0,0
4433.469,0.16,1.203,0.311,0.422,11.137,2540.152,0.394,2.265,0.298,31.889,1208.925,0.398,0.911,12,1.165,1.85
5255.233,0.142,1.948,0.38,0.429,9.144,2430.133,0.342,2.813,0.261,32.519,1227.993,0.196,1.528,11,0.817,1.65
4222.658,0.12,1.579,0.3,0.357,9.221,2664.395,0.306,3.35,0.294,36.009,1350.302,0.286,1.103,11,1.043,1.7
6472.328,0.183,1.516,0.264,0.468,9.821,2497.354,0.281,3.758,0.257,34.698,1232.25,0.246,1.472,10,0.869,1.65
6483.174,0.153,1.186,0.28,0.484,8.972,2418.135,0.299,3.047,0.242,31.985,1349.016,0.407,1.169,9,1.018,1.7
6715.139,0.188,1.507,0.312,0.598,8.344,2645.749,0.262,3.267,0.216,35.528,1215.029,0.253,1.302,11,0.958,1.65
4532.686,0.137,1.051,0.301,0.479,8.278,2627.261,0.424,1.341,0.3,33.501,1211.66,0.617,-1.555,11,0,0
6533.343,0.157,1.631,0.259,0.505,9.862,2449.407,0.319,1.948,0.243,36.121,1505.285,0.443,1.918,6,0.71,1.45
5319.501,0.174,1.403,0.393,0.414,9.867,2628.226,0.482,1.731,0.211,31.993,1236.696,0.607,0.753,11,1.248,1.85
6952.648,0.165,1.394,0.339,0.516,11.347,2603.969,0.307,2.991,0.256,33.337,1311.233,0.303,1.452,8,0.872,1.65
4635.946,0.159,2.663,0.355,0.485,9.851,2063.992,0.297,3.595,0.253,35.363,1398.741,0.331,2.745,5,0.409,1.35
4797.304,0.147,1.454,0.328,0.502,11.199,2452.991,0.301,1.023,0.231,34.069,1236.55,0.708,0.677,9,1.363,1.95
5056.642,0.17,1.701,0.242,0.467,11.668,2675.436,0.276,2.743,0.204,36.769,1201.301,0.309,0.984,12,1.119,1.85
5941.621,0.138,1.242,0.336,0.489,8.006,2621.836,0.491,3.602,0.246,32.903,1570.979,0.637,1.428,8,0.884,1.6
4900.623,0.116,1.144,0.361,0.558,8.196,2301.325,0.341,1.291,0.218,35.427,1294.287,0.631,0.744,10,1.312,1.9
4572.673,0.146,2.034,0.349,0.443,9.059,2697.924,0.259,2.822,0.215,35.862,1347.707,0.212,1.49,9,0.85,1.6
4295.266,0.115,1.694,0.389,0.418,9.828,2637.296,0.366,3.551,0.201,34.6,1274.657,0.259,1.23,11,0.977,1.65
6123.663,0.101,1.348,0.34,0.392,11.49,2415.32,0.374,1.628,0.276,33.379,1208.946,0.535,1.092,10,1.068,1.75
4839.683,0.131,1.502,0.374,0.418,10.49,2331.93,0.262,3.052,0.202,32.103,1262.279,0.249,1.359,12,0.908,1.7
4874.22,0.156,1.187,0.346,0.481,10.406,2057.073,0.499,1.056,0.208,33.105,1561.593,0.698,0.77,9,1.229,1.7
4632.359,0.145,1.799,0.358,0.561,9.935,2244.233,0.285,2.688,0.24,35.295,1246.76,0.232,1.692,7,0.779,1.6
5815.358,0.168,1.844,0.321,0.518,9.102,2638.939,0.324,3.364,0.22,33.535,1328.566,0.12,1.72,10,0.75,1.5
4916.499,0.107,1.015,0.319,0.586,11.711,2416.797,0.236,1.022,0.246,36.763,1563.045,0.708,-2.365,10,0,0
6364.754,0.179,1.503,0.367,0.391,10.075,2530.893,0.33,3.686,0.233,35.433,1391.661,0.249,1.382,10,0.91,1.6
4362.147,0.106,1.147,0.327,0.552,8.155,2307.159,0.44,1.572,0.264,32.288,1299.515,0.551,0.598,12,1.445,2.05
5891.676,0.16,1.764,0.393,0.573,8.587,2469.268,0.332,3.149,0.263,34.395,1375.206,0.146,1.932,12,0.676,1.45
4934.37,0.116,1.601,0.366,0.446,8.882,2553.211,0.237,2.773,0.287,31.819,1260.223,0.227,1.104,12,1.041,1.8
4458.945,0.18,1.203,0.336,0.561,10.004,2614.992,0.323,1.026,0.23,34.444,1203.601,0.707,-2.377,9,0,0
6022.202,0.143,1.646,0.396,0.406,11.157,2407.717,0.237,2.826,0.278,35.545,1225.839,0.21,1.299,9,0.948,1.7
4468.437,0.179,1.052,0.202,0.492,10.012,2500.456,0.392,1.449,0.251,32.783,1209.796,0.586,-2.29,9,0,0
4314.25,0.141,1.462,0.302,0.505,10.66,2390.811,0.28,2.666,0.214,33.427,1357.759,0.269,1.097,10,1.049,1.7
6349.558,0.144,1.957,0.31,0.46,10.451,2488.278,0.332,3.007,0.252,34.388,1493.112,0.141,2.008,8,0.662,1.45
6407.98,0.16,2.153,0.384,0.51,9.657,2611.061,0.335,3.547,0.242,36.396,1575.866,0.117,1.984,10,0.656,1.45
6864.59,0.105,1.019,0.235,0.35,8.12,2493.464,0.372,2.272,0.255,32.673,1237.76,0.491,0.935,11,1.159,1.75
5576.418,0.165,1.684,0.336,0.474,9.926,2660.206,0.298,3.77,0.218,34.393,1289.815,0.158,1.522,9,0.839,1.6
4833.539,0.128,2.072,0.341,0.392,9.019,2681.64,0.294,1.733,0.206,33.774,1211.265,0.505,1.205,9,0.98,1.75
5467.212,0.155,2.377,0.352,0.509,10.013,2438.477,0.289,2.585,0.249,35.43,1391.899,0.261,2.19,5,0.571,1.35
4996.9,0.173,2.231,0.314,0.353,10.111,2666.25,0.289,1.46,0.293,32.277,1243.976,0.583,1.067,10,1.052,1.75
5848.493,0.137,2.267,0.385,0.501,9.917,2185.921,0.342,3.438,0.252,35.898,1482.413,0.14,2.489,8,0.501,1.3
5211.45,0.154,2.002,0.328,0.43,9.864,2184.849,0.274,3.408,0.244,36.914,1482.674,0.14,2.545,7,0.495,1.35
4854.798,0.113,1.371,0.382,0.33,10.305,2643.96,0.28,1.62,0.202,32.768,1329.243,0.537,0.891,11,1.169,1.8
5811.923,0.167,2.009,0.318,0.568,8.868,2661.279,0.307,3.552,0.252,35.736,1211.877,0.192,1.815,7,0.718,1.5
4928.245,0.114,1.302,0.359,0.448,10.785,2692.886,0.353,3.03,0.277,31.703,1340.452,0.349,0.991,11,1.109,1.75
5780.344,0.155,1.497,0.338,0.364,9.873,2654.362,0.318,3.494,0.249,33.075,1540.814,0.272,1.718,5,0.759,1.55
4747.385,0.116,1.241,0.227,0.369,10.522,2664.67,0.292,2.546,0.201,31.771,1455.797,0.379,0.945,11,1.127,1.75
4397.001,0.156,2.284,0.224,0.512,8.477,2391.848,0.214,3.418,0.287,36.99,1211.85,0.36,1.561,8,0.822,1.65
5076.379,0.2,2.59,0.38,0.596,8.092,2641.28,0.242,1.456,0.214,32.939,1248.785,0.584,0.847,12,1.202,1.75
5779.849,0.119,1.259,0.378,0.482,11.793,2685.765,0.207,2.257,0.216,32.587,1202.062,0.371,1.26,10,0.978,1.7
6572.25,0.156,1.95,0.357,0.443,9.899,2653.894,0.34,3.664,0.246,36.147,1415.108,0.133,2.053,7,0.641,1.45
5481.082,0.143,1.707,0.32,0.463,10.572,2683.019,0.32,3.721,0.228,32.875,1394.661,0.146,1.629,10,0.778,1.6
4364.651,0.174,2.074,0.333,0.568,9.142,2624.624,0.409,1.531,0.223,32.391,1305.736,0.563,0.864,11,1.187,1.75
6181.472,0.16,1.432,0.338,0.497,11.27,2411.587,0.373,1.303,0.286,36.049,1325.5,0.628,1.187,9,1.025,1.7
5165.282,0.138,2.078,0.365,0.486,9.907,2378.853,0.268,3.506,0.28,34.516,1447.25,0.12,2.115,7,0.6,1.5
5723.387,0.137,1.145,0.201,0.585,9.105,2660.137,0.487,1.011,0.236,36.205,1421.204,0.711,-1.795,12,0,0
5492.379,0.148,1.595,0.247,0.391,10.314,2588.248,0.298,1.105,0.25,34.551,1311.053,0.684,1.057,9,1.086,1.75
4904.981,0.114,1.122,0.347,0.442,8.708,2555.667,0.283,1.634,0.218,31.793,1414.526,0.533,1.191,10,1.012,1.65
5155.551,0.132,1.509,0.381,0.357,10.898,2689.22,0.386,2.396,0.276,32.172,1342.751,0.315,1.229,12,0.97,1.75
4202.839,0.107,1.397,0.217,0.344,8.716,2682.821,0.271,3.363,0.246,31.841,1315.735,0.38,1.04,11,1.072,1.75
5330.241,0.17,1.814,0.212,0.485,10.065,2557.887,0.299,1.887,0.253,33.265,1225.341,0.461,1.332,8,0.927,1.75
5592.892,0.125,1.31,0.215,0.417,9.924,2538.443,0.411,3.662,0.254,34.777,1339.081,0.386,1.229,10,1.001,1.7
4422.877,0.138,1.001,0.302,0.527,11.172,2607.16,0.253,1.364,0.281,33.357,1407.047,0.61,0.465,12,1.616,2.15
6308.974,0.159,1.44,0.354,0.496,11.995,2661.415,0.256,3.083,0.216,36.621,1573.956,0.28,1.298,10,0.949,1.6
6079.993,0.132,1.067,0.229,0.531,8.988,2521.768,0.417,1.016,0.274,34.01,1249.287,0.71,-1.609,12,0,0
4315.656,0.172,1.419,0.31,0.32,9.863,2674.236,0.232,1.532,0.249,32.577,1270.599,0.562,0.896,10,1.157,1.75
4824.575,0.166,1.78,0.264,0.421,10.878,2496.213,0.351,3.116,0.214,35.118,1207.556,0.246,1.318,12,0.947,1.7
5741.396,0.193,1.003,0.266,0.508,8.91,2290.933,0.432,1.436,0.213,32.512,1340.984,0.59,0.527,11,1.506,2.1
5632.672,0.151,1.603,0.352,0.451,8.337,2583.442,0.288,3.409,0.27,31.817,1255.431,0.199,1.409,8,0.883,1.7
5051.565,0.154,1.765,0.362,0.495,9.004,2356.67,0.347,3.001,0.238,34.35,1381.411,0.157,1.847,9,0.7,1.55
6164.382,0.147,1.622,0.358,0.505,10.001,2593.519,0.36,2.949,0.255,35.457,1565.684,0.2,1.761,6,0.754,1.45
4636.517,0.185,1.997,0.27,0.51,9.488,2582.118,0.288,2.976,0.246,35.777,1211.177,0.233,1.377,8,0.907,1.7
5145.194,0.161,1.062,0.326,0.455,11.284,2570.793,0.204,3.108,0.269,32.296,1274.867,0.469,0.899,12,1.171,1.8
4229.22,0.115,1.052,0.288,0.598,9.278,2190.355,0.482,1.319,0.244,35.305,1215.983,0.623,-1.582,10,0,0
5440.066,0.19,2.658,0.265,0.568,11.344,2413.913,0.225,1.958,0.251,31.781,1228.356,0.441,0.918,10,1.143,1.75
4731.745,0.138,1.314,0.255,0.39,10.148,2630.366,0.429,3.813,0.219,34.196,1219.578,0.43,0.786,11,1.232,1.85
4309.869,0.187,1.513,0.347,0.373,10.673,2348.877,0.222,3.706,0.281,32.852,1210.886,0.26,1.31,11,0.93,1.7
6667.807,0.165,1.715,0.299,0.5,9.394,2539.069,0.267,3.896,0.236,36.303,1568.678,0.15,1.966,11,0.693,1.45
5996.023,0.135,1.897,0.302,0.413,9.856,2403.362,0.26,3.212,0.263,33.241,1215.506,0.19,1.668,10,0.774,1.6
6424.845,0.136,1.538,0.339,0.493,8.138,2210.472,0.29,3.761,0.256,36.1,1343.299,0.231,1.782,8,0.767,1.55
6908.368,0.133,1.695,0.334,0.516,8.072,2681.216,0.298,3.02,0.243,32.276,1247.525,0.193,1.757,9,0.72,1.5
4913.511,0.185,1.828,0.258,0.495,10.442,2652.324,0.283,3.417,0.236,33.783,1233.444,0.263,1.439,9,0.873,1.65
5796.194,0.144,1.385,0.265,0.398,11.963,2686.347,0.291,2.356,0.3,33.371,1514.984,0.327,1.389,9,0.905,1.6
4384.471,0.15,1.12,0.361,0.474,9.855,2260.656,0.253,1.025,0.269,33.42,1248.061,0.707,0.379,9,1.744,2.2
4448.111,0.11,1.991,0.31,0.494,9.685,2674.683,0.357,2.162,0.263,33.051,1235.618,0.382,1.184,10,1.004,1.75
5864.764,0.169,2.039,0.352,0.5,10.992,2449.265,0.289,3.26,0.232,33.315,1296.996,0.135,2.155,8,0.585,1.4
4911.838,0.113,1.172,0.304,0.518,11.701,2468.132,0.219,3.77,0.225,32.277,1237.258,0.414,1.075,11,1.072,1.8
4375.386,0.199,1.132,0.398,0.531,10.891,2623.867,0.213,1.084,0.214,36.171,1256.749,0.69,-2.279,12,0,0
5783.386,0.151,2.239,0.34,0.599,8.956,2450.26,0.363,3.431,0.25,35.383,1239.802,0.21,2.174,6,0.575,1.4
4413.093,0.168,1.886,0.339,0.464,9.007,2347.86,0.319,3.832,0.23,33.482,1277.742,0.239,1.478,10,0.852,1.65
4996.121,0.18,1.378,0.375,0.557,9.747,2231.315,0.316,3.576,0.224,33.496,1339.62,0.311,1.25,10,0.981,1.7
5817.483,0.15,1.248,0.278,0.546,10.856,2414.288,0.341,1.955,0.284,33.534,1500.741,0.441,1.309,8,0.955,1.65
4355.201,0.116,2.425,0.223,0.381,11.031,2640.21,0.297,2.243,0.284,32.279,1323.089,0.363,1.184,11,0.975,1.7
6809.501,0.189,1.417,0.347,0.541,10.689,2637.448,0.331,3.374,0.233,34.461,1259.12,0.291,1.3,11,0.948,1.65
6417.741,0.122,1.55,0.282,0.461,11.192,2301.376,0.293,3.126,0.297,33.38,1362.426,0.225,1.551,11,0.839,1.65
5249.872,0.17,1.915,0.318,0.521,10.935,2675.99,0.323,3.01,0.21,36.694,1606.773,0.16,1.978,10,0.661,1.45
4274.997,0.123,1.129,0.291,0.484,10.586,2183.74,0.408,1.44,0.229,34.047,1242.593,0.589,0.394,11,1.546,1.95
5937.901,0.15,1.434,0.36,0.596,11.704,2645.728,0.208,1.239,0.233,31.941,1209.298,0.646,0.225,10,1.727,2.1
4716.11,0.175,1.897,0.305,0.428,8.258,2538.566,0.37,3.139,0.235,32.934,1252.809,0.233,1.457,12,0.854,1.65
